#hg19.knownGene.chrom	hg19.knownGene.txStart	hg19.kgXref.geneSymbol
chr8	11534467	GATA4
chr8	11561716	GATA4
chr8	11561716	GATA4
chr8	11565364	GATA4
chr8	11627171	NEIL2
chr8	11627171	NEIL2
chr8	11627171	NEIL2
chr8	11627171	NEIL2
chr8	11653081	FDFT1
chr8	11660189	FDFT1
chr8	11660189	FDFT1
chr8	11660189	FDFT1
chr8	11660189	FDFT1
chr8	11660258	FDFT1
chr8	11660520	FDFT1
chr8	11660632	FDFT1
chr8	11660830	FDFT1
chr8	11665451	FDFT1
chr8	11666224	FDFT1
chr8	11666652	FDFT1
chr8	11700033	CTSB
chr8	11700033	CTSB
chr8	11700033	CTSB
chr8	11700033	CTSB
chr8	11700033	CTSB
chr8	11700033	CTSB
chr8	11700033	CTSB
chr8	11700033	CTSB
chr8	11701826	CTSB
chr8	11831445	DEFB136
chr8	11839829	DEFB135
chr8	11851488	DEFB134
chr8	11921897	DEFB130B
chr8	11946846	ZNF705D
chr8	12168470	DEFB130A
chr8	12208140	ZNF705A
chr8	12579405	LONRF1
chr8	12579405	LONRF1
chr8	12579405	LONRF1
chr8	12803150	TRMT9B
chr8	12803182	TRMT9B
chr8	12869521	TRMT9B
chr8	12869772	TRMT9B
chr8	12940871	DLC1
chr8	12940871	DLC1
chr8	12940871	DLC1
chr8	12940871	DLC1
chr8	13072080	DLC1
chr8	13162115	DLC1
chr8	13424351	C8orf48
chr8	13947372	SGCZ
chr8	13947372	SGCZ
chr8	15397595	TUSC3
chr8	15397595	TUSC3
chr8	15601046	TUSC3
chr8	15965386	MSR1
chr8	15965386	MSR1
chr8	15965386	MSR1
chr8	15996825	MSR1
chr8	15996825	MSR1
chr8	16850333	FGF20
chr8	16850333	FGF20
chr8	16884746	MICU3
chr8	17013835	ZDHHC2
chr8	17086739	CNOT7
chr8	17086739	CNOT7
chr8	17089021	CNOT7
chr8	17098802	CNOT7
chr8	17104400	VPS37A
chr8	17104400	VPS37A
chr8	17132284	VPS37A
chr8	17154305	MTMR7
chr8	17154305	MTMR7
chr8	17154305	MTMR7
chr8	17159162	MTMR7
chr8	17354596	SLC7A2
chr8	17396285	SLC7A2
chr8	17396285	SLC7A2
chr8	17433941	PDGFRL
chr8	17501302	MTUS1
chr8	17501302	MTUS1
chr8	17501302	MTUS1
chr8	17501302	MTUS1
chr8	17501302	MTUS1
chr8	17501302	MTUS1
chr8	17580749	MTUS1
chr8	17721899	FGL1
chr8	17721899	FGL1
chr8	17721899	FGL1
chr8	17721899	FGL1
chr8	17721899	FGL1
chr8	17780365	PCM1
chr8	17780365	PCM1
chr8	17780365	PCM1
chr8	17780365	PCM1
chr8	17780365	PCM1
chr8	17782221	PCM1
chr8	17793097	PCM1
chr8	17827085	PCM1
chr8	17829837	PCM1
chr8	17829837	PCM1
chr8	17840741	PCM1
chr8	17913924	ASAH1
chr8	17913924	ASAH1
chr8	17913924	ASAH1
chr8	17913924	ASAH1
chr8	18027970	NAT1
chr8	18067617	NAT1
chr8	18067617	NAT1
chr8	18067617	NAT1
chr8	18067617	NAT1
chr8	18067617	NAT1
chr8	18067617	NAT1
chr8	18067617	NAT1
chr8	18079176	NAT1
chr8	18248754	NAT2
chr8	18257513	NAT2
chr8	18384812	PSD3
chr8	18384812	PSD3
chr8	18384812	PSD3
chr8	18384812	PSD3
chr8	19171080	SH2D4A
chr8	19171080	SH2D4A
chr8	19171486	SH2D4A
chr8	19261671	CSGALNACT1
chr8	19261671	CSGALNACT1
chr8	19261671	CSGALNACT1
chr8	19261671	CSGALNACT1
chr8	19297340	CSGALNACT1
chr8	19674917	INTS10
chr8	19674917	INTS10
chr8	19796581	LPL
chr8	20002365	SLC18A1
chr8	20002365	SLC18A1
chr8	20002365	SLC18A1
chr8	20002365	SLC18A1
chr8	20002365	SLC18A1
chr8	20054703	ATP6V1B2
chr8	20103675	LZTS1
chr8	20107232	LZTS1
chr8	21549529	GFRA2
chr8	21549529	GFRA2
chr8	21549529	GFRA2
chr8	21563901	DOK2
chr8	21766383	DOK2
chr8	21766383	DOK2
chr8	21766383	DOK2
chr8	21777179	XPO7
chr8	21778924	XPO7
chr8	21881644	NPM2
chr8	21881644	NPM2
chr8	21882353	NPM2
chr8	21882353	NPM2
chr8	21900427	FGF17
chr8	21900427	FGF17
chr8	21902182	FGF17
chr8	21911080	DMTN
chr8	21912327	DMTN
chr8	21912327	DMTN
chr8	21912327	DMTN
chr8	21915375	DMTN
chr8	21916685	DMTN
chr8	21916685	DMTN
chr8	21924348	DMTN
chr8	21924348	DMTN
chr8	21924348	DMTN
chr8	21946713	FAM160B2
chr8	21946713	FAM160B2
chr8	21946713	FAM160B2
chr8	21958950	FAM160B2
chr8	21964382	NUDT18
chr8	21964383	NUDT18
chr8	21971931	HR
chr8	21971931	HR
chr8	21985598	HR
chr8	21995532	REEP4
chr8	21995532	REEP4
chr8	21996620	REEP4
chr8	22004342	LGI3
chr8	22004342	LGI3
chr8	22016233	SFTPC
chr8	22019183	SFTPC
chr8	22019183	SFTPC
chr8	22019183	SFTPC
chr8	22019288	SFTPC
chr8	22022652	BMP1
chr8	22022652	BMP1
chr8	22022652	BMP1
chr8	22022652	BMP1
chr8	22022652	BMP1
chr8	22022652	BMP1
chr8	22022652	BMP1
chr8	22022652	BMP1
chr8	22022652	BMP1
chr8	22022836	BMP1
chr8	22077215	PHYHIP
chr8	22077215	PHYHIP
chr8	22102618	POLR3D
chr8	22102928	POLR3D
chr8	22102928	POLR3D
chr8	22132809	PIWIL2
chr8	22132809	PIWIL2
chr8	22133079	PIWIL2
chr8	22210311	PIWIL2
chr8	22224761	SLC39A14
chr8	22224761	SLC39A14
chr8	22224761	SLC39A14
chr8	22225049	SLC39A14
chr8	22298482	PPP3CC
chr8	22298482	PPP3CC
chr8	22298482	PPP3CC
chr8	22298482	PPP3CC
chr8	22379995	PPP3CC
chr8	22409250	SORBS3
chr8	22409250	SORBS3
chr8	22423178	SORBS3
chr8	22436253	PDLIM2
chr8	22436253	PDLIM2
chr8	22437986	PDLIM2
chr8	22437986	PDLIM2
chr8	22457113	C8orf58
chr8	22457113	C8orf58
chr8	22457113	C8orf58
chr8	22462144	CCAR2
chr8	22462538	CCAR2
chr8	22464119	CCAR2
chr8	22477946	BIN3
chr8	22477946	BIN3
chr8	22545173	EGR3
chr8	22545173	EGR3
chr8	22545173	EGR3
chr8	22570764	PEBP4
chr8	22844929	RHOBTB2
chr8	22853360	RHOBTB2
chr8	22857091	RHOBTB2
chr8	22877647	TNFRSF10B
chr8	22877647	TNFRSF10B
chr8	22877647	TNFRSF10B
chr8	22877647	TNFRSF10B
chr8	22877647	TNFRSF10B
chr8	22877647	TNFRSF10B
chr8	22960326	TNFRSF10C
chr8	22960326	TNFRSF10C
chr8	22993100	TNFRSF10D
chr8	23048969	TNFRSF10A
chr8	23101149	CHMP7
chr8	23103768	CHMP7
chr8	23104154	CHMP7
chr8	23112328	CHMP7
chr8	23145611	R3HCC1
chr8	23145611	R3HCC1
chr8	23154409	LOXL2
chr8	23154409	LOXL2
chr8	23243441	ENTPD4
chr8	23286664	ENTPD4
chr8	23286664	ENTPD4
chr8	23291605	ENTPD4
chr8	23301354	ENTPD4
chr8	23386362	SLC25A37
chr8	23386362	SLC25A37
chr8	23386362	SLC25A37
chr8	23424563	SLC25A37
chr8	23536205	NKX3-1
chr8	23536205	NKX3-1
chr8	23536205	NKX3-1
chr8	23559963	NKX2-6
chr8	23699433	STC1
chr8	24151579	ADAM28
chr8	24151579	ADAM28
chr8	24151579	ADAM28
chr8	24151579	ADAM28
chr8	24184066	ADAM28
chr8	24241797	ADAMDEC1
chr8	24241797	ADAMDEC1
chr8	24241797	ADAMDEC1
chr8	24298508	ADAM7
chr8	24298508	ADAM7
chr8	24333416	ADAM7
chr8	24771273	NEFM
chr8	24771273	NEFM
chr8	24772454	NEFM
chr8	24808468	NEFL
chr8	25042286	DOCK5
chr8	25042286	DOCK5
chr8	25042286	DOCK5
chr8	25154028	DOCK5
chr8	25167922	DOCK5
chr8	25182879	DOCK5
chr8	25230074	PPP2R2A
chr8	25276773	GNRH1
chr8	25276773	GNRH1
chr8	25285363	KCTD9
chr8	25285363	KCTD9
chr8	25316512	CDCA2
chr8	25316512	CDCA2
chr8	25316512	CDCA2
chr8	25325732	CDCA2
chr8	25699245	EBF2
chr8	25699245	EBF2
chr8	25888965	EBF2
chr8	26149006	PPP2R2A
chr8	26150731	PPP2R2A
chr8	26362195	PNMA2
chr8	26365176	PNMA2
chr8	26371708	DPYSL2
chr8	26435339	DPYSL2
chr8	26435339	DPYSL2
chr8	26435920	DPYSL2
chr8	26605666	ADRA1A
chr8	26605666	ADRA1A
chr8	26605666	ADRA1A
chr8	26613912	ADRA1A
chr8	26613912	ADRA1A
chr8	26613912	ADRA1A
chr8	26623370	ADRA1A
chr8	26627221	ADRA1A
chr8	26719890	ADRA1A
chr8	26723016	ADRA1A
chr8	27093813	STMN4
chr8	27093813	STMN4
chr8	27093813	STMN4
chr8	27093813	STMN4
chr8	27096856	STMN4
chr8	27096856	STMN4
chr8	27142403	TRIM35
chr8	27142403	TRIM35
chr8	27147672	TRIM35
chr8	27168998	PTK2B
chr8	27179918	PTK2B
chr8	27182995	PTK2B
chr8	27183080	PTK2B
chr8	27288392	PTK2B
chr8	27288520	PTK2B
chr8	27308265	PTK2B
chr8	27317277	CHRNA2
chr8	27317277	CHRNA2
chr8	27317277	CHRNA2
chr8	27348518	EPHX2
chr8	27348518	EPHX2
chr8	27348518	EPHX2
chr8	27348518	EPHX2
chr8	27348518	EPHX2
chr8	27362460	EPHX2
chr8	27454433	CLU
chr8	27454433	CLU
chr8	27454433	CLU
chr8	27454433	CLU
chr8	27491576	SCARA3
chr8	27491576	SCARA3
chr8	27590832	CCDC25
chr8	27590832	CCDC25
chr8	27590832	CCDC25
chr8	27590832	CCDC25
chr8	27590832	CCDC25
chr8	27605593	CCDC25
chr8	27632057	ESCO2
chr8	27632057	ESCO2
chr8	27633015	ESCO2
chr8	27667137	PBK
chr8	27667137	PBK
chr8	27727398	SCARA5
chr8	27727398	SCARA5
chr8	27761885	SCARA5
chr8	27761885	SCARA5
chr8	27879480	NUGGC
chr8	27947748	ELP3
chr8	27950583	ELP3
chr8	27950583	ELP3
chr8	27950583	ELP3
chr8	27950583	ELP3
chr8	27950583	ELP3
chr8	28174648	PNOC
chr8	28174648	PNOC
chr8	28196164	PNOC
chr8	28203101	ZNF395
chr8	28203101	ZNF395
chr8	28203101	ZNF395
chr8	28203101	ZNF395
chr8	28285925	FBXO16
chr8	28285925	FBXO16
chr8	28351721	FZD3
chr8	28351721	FZD3
chr8	28558989	EXTL3
chr8	28558989	EXTL3
chr8	28558989	EXTL3
chr8	28625174	INTS9
chr8	28625174	INTS9
chr8	28625174	INTS9
chr8	28625174	INTS9
chr8	28625174	INTS9
chr8	28747910	HMBOX1
chr8	28747910	HMBOX1
chr8	28747910	HMBOX1
chr8	28748224	HMBOX1
chr8	28821327	HMBOX1
chr8	28827559	HMBOX1
chr8	28827559	HMBOX1
chr8	28924794	KIF13B
chr8	28924794	KIF13B
chr8	29003374	KIF13B
chr8	29006093	KIF13B
chr8	29046817	KIF13B
chr8	29190578	DUSP4
chr8	29190578	DUSP4
chr8	29920630	SARAF
chr8	29920630	SARAF
chr8	29952921	LEPROTL1
chr8	29952921	LEPROTL1
chr8	29989186	MBOAT4
chr8	30013812	DCTN6
chr8	30241943	RBPMS
chr8	30241943	RBPMS
chr8	30241943	RBPMS
chr8	30241943	RBPMS
chr8	30241943	RBPMS
chr8	30300230	RBPMS
chr8	30335314	RBPMS
chr8	30436030	GTF2E2
chr8	30496116	SMIM18
chr8	30502826	SMIM18
chr8	30535579	GSR
chr8	30535579	GSR
chr8	30535579	GSR
chr8	30535579	GSR
chr8	30601689	UBXN8
chr8	30601689	UBXN8
chr8	30601690	UBXN8
chr8	30608912	UBXN8
chr8	30643125	PPP2CB
chr8	30689059	TEX15
chr8	30706242	TEX15
chr8	30853320	PURG
chr8	30888356	PURG
chr8	30890777	WRN
chr8	30938382	WRN
chr8	30941214	WRN
chr8	30945159	WRN
chr8	31496910	NRG1
chr8	31497267	NRG1
chr8	32405727	NRG1
chr8	32405727	NRG1
chr8	32405727	NRG1
chr8	32405727	NRG1
chr8	32405727	NRG1
chr8	32405727	NRG1
chr8	32405727	NRG1
chr8	32405727	NRG1
chr8	32405727	NRG1
chr8	32405727	NRG1
chr8	32405727	NRG1
chr8	32453345	NRG1
chr8	32453345	NRG1
chr8	32453345	NRG1
chr8	32453345	NRG1
chr8	32463079	NRG1
chr8	32504250	NRG1
chr8	32579350	NRG1
chr8	32579350	NRG1
chr8	32585466	NRG1
chr8	32585466	NRG1
chr8	33228343	FUT10
chr8	33228343	FUT10
chr8	33228343	FUT10
chr8	33228343	FUT10
chr8	33246413	FUT10
chr8	33246413	FUT10
chr8	33246413	FUT10
chr8	33310213	FUT10
chr8	33330903	TTI2
chr8	33342684	MAK16
chr8	33356026	TTI2
chr8	33356026	TTI2
chr8	33356026	TTI2
chr8	33405272	RNF122
chr8	33448853	DUSP26
chr8	33448853	DUSP26
chr8	35092974	UNC5D
chr8	35401965	UNC5D
chr8	35541064	UNC5D
chr8	35581668	UNC5D
chr8	36641841	KCNU1
chr8	36641841	KCNU1
chr8	37553300	ZNF703
chr8	37594096	ERLIN2
chr8	37594096	ERLIN2
chr8	37594096	ERLIN2
chr8	37594196	ERLIN2
chr8	37594196	ERLIN2
chr8	37620100	PLPBP
chr8	37654400	ADGRA2
chr8	37654400	ADGRA2
chr8	37654400	ADGRA2
chr8	37701397	BRF2
chr8	37716464	RAB11FIP1
chr8	37716464	RAB11FIP1
chr8	37716464	RAB11FIP1
chr8	37723834	RAB11FIP1
chr8	37723834	RAB11FIP1
chr8	37791799	GOT1L1
chr8	37820513	ADRB3
chr8	37888019	EIF4EBP1
chr8	37963010	ASH2L
chr8	37963010	ASH2L
chr8	37963310	ASH2L
chr8	37963310	ASH2L
chr8	38000217	STAR
chr8	38020838	LSM1
chr8	38020838	LSM1
chr8	38020838	LSM1
chr8	38034105	BAG4
chr8	38034105	BAG4
chr8	38089008	DDHD2
chr8	38089008	DDHD2
chr8	38089470	DDHD2
chr8	38090504	DDHD2
chr8	38104377	DDHD2
chr8	38120649	PLPP5
chr8	38120649	PLPP5
chr8	38122257	PLPP5
chr8	38124497	PLPP5
chr8	38132560	NSD3
chr8	38132560	NSD3
chr8	38132560	NSD3
chr8	38132560	NSD3
chr8	38173934	NSD3
chr8	38243958	LETM2
chr8	38243958	LETM2
chr8	38243958	LETM2
chr8	38243958	LETM2
chr8	38243958	LETM2
chr8	38244648	LETM2
chr8	38268655	FGFR1
chr8	38268655	FGFR1
chr8	38268655	FGFR1
chr8	38268655	FGFR1
chr8	38268655	FGFR1
chr8	38268655	FGFR1
chr8	38268655	FGFR1
chr8	38268655	FGFR1
chr8	38268655	FGFR1
chr8	38268655	FGFR1
chr8	38277050	FGFR1
chr8	38277050	FGFR1
chr8	38277056	FGFR1
chr8	38279165	FGFR1
chr8	38280850	FGFR1
chr8	38280850	FGFR1
chr8	38283639	FGFR1
chr8	38368351	C8orf86
chr8	38457692	RNF5P1
chr8	38585703	TACC1
chr8	38585703	TACC1
chr8	38585703	TACC1
chr8	38585703	TACC1
chr8	38585703	TACC1
chr8	38585703	TACC1
chr8	38614756	TACC1
chr8	38614756	TACC1
chr8	38614756	TACC1
chr8	38644721	TACC1
chr8	38644721	TACC1
chr8	38645074	TACC1
chr8	38645623	TACC1
chr8	38662969	TACC1
chr8	38677039	TACC1
chr8	38677039	TACC1
chr8	38677039	TACC1
chr8	38758752	PLEKHA2
chr8	38758752	PLEKHA2
chr8	38831667	HTRA4
chr8	38846326	TM2D2
chr8	38846326	TM2D2
chr8	38846326	TM2D2
chr8	38846326	TM2D2
chr8	38854504	ADAM9
chr8	38854504	ADAM9
chr8	38854504	ADAM9
chr8	38854504	ADAM9
chr8	38854504	ADAM9
chr8	38965049	ADAM32
chr8	38965049	ADAM32
chr8	38965049	ADAM32
chr8	39078453	ADAM32
chr8	39442086	ADAM18
chr8	39442086	ADAM18
chr8	39442086	ADAM18
chr8	39442086	ADAM18
chr8	39601254	ADAM2
chr8	39601254	ADAM2
chr8	39601254	ADAM2
chr8	39601254	ADAM2
chr8	39771327	IDO1
chr8	39792473	IDO2
chr8	39792473	IDO2
chr8	39836070	IDO2
chr8	39845261	IDO2
chr8	40010986	TCIM
chr8	40388110	ZMAT4
chr8	40388110	ZMAT4
chr8	41119475	SFRP1
chr8	41348080	GOLGA7
chr8	41348080	GOLGA7
chr8	41348172	GOLGA7
chr8	41386724	GINS4
chr8	41386724	GINS4
chr8	41435706	GPAT4
chr8	41503828	NKX6-3
chr8	41503828	NKX6-3
chr8	41510743	ANK1
chr8	41510743	ANK1
chr8	41510743	ANK1
chr8	41510743	ANK1
chr8	41510743	ANK1
chr8	41510743	ANK1
chr8	41510743	ANK1
chr8	41510743	ANK1
chr8	41510743	ANK1
chr8	41510743	ANK1
chr8	41786996	KAT6A
chr8	41786996	KAT6A
chr8	41786996	KAT6A
chr8	41799566	KAT6A
chr8	42010463	AP3M2
chr8	42010463	AP3M2
chr8	42010463	AP3M2
chr8	42012133	AP3M2
chr8	42032235	PLAT
chr8	42032235	PLAT
chr8	42032235	PLAT
chr8	42032235	PLAT
chr8	42032235	PLAT
chr8	42032235	PLAT
chr8	42128819	IKBKB
chr8	42128819	IKBKB
chr8	42128819	IKBKB
chr8	42128819	IKBKB
chr8	42128819	IKBKB
chr8	42128819	IKBKB
chr8	42128819	IKBKB
chr8	42128819	IKBKB
chr8	42128819	IKBKB
chr8	42128819	IKBKB
chr8	42183127	IKBKB
chr8	42195972	POLB
chr8	42195972	POLB
chr8	42195972	POLB
chr8	42195972	POLB
chr8	42231585	DKK4
chr8	42249278	VDAC3
chr8	42249278	VDAC3
chr8	42251727	VDAC3
chr8	42273979	SLC20A2
chr8	42273979	SLC20A2
chr8	42273979	SLC20A2
chr8	42273979	SLC20A2
chr8	42396297	SMIM19
chr8	42396717	SMIM19
chr8	42396764	SMIM19
chr8	42396938	SMIM19
chr8	42552561	CHRNB3
chr8	42607779	CHRNA6
chr8	42607779	CHRNA6
chr8	42691816	THAP1
chr8	42691816	THAP1
chr8	42704779	RNF170
chr8	42708437	RNF170
chr8	42708437	RNF170
chr8	42708437	RNF170
chr8	42708437	RNF170
chr8	42708437	RNF170
chr8	42716486	RNF170
chr8	42752032	HOOK3
chr8	42752032	HOOK3
chr8	42911441	FNTA
chr8	42911441	FNTA
chr8	42911441	FNTA
chr8	42995591	HGSNAT
chr8	48173488	SPIDR
chr8	48173488	SPIDR
chr8	48173488	SPIDR
chr8	48173488	SPIDR
chr8	48173488	SPIDR
chr8	48173488	SPIDR
chr8	48173488	SPIDR
chr8	48173488	SPIDR
chr8	48189518	SPIDR
chr8	48206455	SPIDR
chr8	48352884	SPIDR
chr8	48566649	SPIDR
chr8	48585937	SPIDR
chr8	48586094	SPIDR
chr8	48626003	SPIDR
chr8	48649475	CEBPD
chr8	48685668	PRKDC
chr8	48685668	PRKDC
chr8	48920994	UBE2V2
chr8	49623350	EFCAB1
chr8	49627473	EFCAB1
chr8	49627473	EFCAB1
chr8	49635952	EFCAB1
chr8	49635952	EFCAB1
chr8	49830238	SNAI2
chr8	49966894	PPDPFL
chr8	49984899	PPDPFL
chr8	49984899	PPDPFL
chr8	49984899	PPDPFL
chr8	50822348	SNTG1
chr8	50824596	SNTG1
chr8	50824596	SNTG1
chr8	51085120	SNTG1
chr8	52232136	PXDNL
chr8	52232136	PXDNL
chr8	52730139	PCMTD1
chr8	52730139	PCMTD1
chr8	52730139	PCMTD1
chr8	52730139	PCMTD1
chr8	52746070	PCMTD1
chr8	53023391	ST18
chr8	53023391	ST18
chr8	53023391	ST18
chr8	53023391	ST18
chr8	53023391	ST18
chr8	53062291	ST18
chr8	53092685	ST18
chr8	53316260	ST18
chr8	53446596	ALKAL1
chr8	53446596	ALKAL1
chr8	53535017	RB1CC1
chr8	53535017	RB1CC1
chr8	53852467	NPBWR1
chr8	54138275	OPRK1
chr8	54138275	OPRK1
chr8	54138275	OPRK1
chr8	54138275	OPRK1
chr8	54628102	ATP6V1H
chr8	54628102	ATP6V1H
chr8	54628102	ATP6V1H
chr8	54628102	ATP6V1H
chr8	54628102	ATP6V1H
chr8	54628102	ATP6V1H
chr8	54764367	RGS20
chr8	54764367	RGS20
chr8	54764367	RGS20
chr8	54764367	RGS20
chr8	54793441	RGS20
chr8	54793441	RGS20
chr8	54793441	RGS20
chr8	54879115	TCEA1
chr8	54879115	TCEA1
chr8	54879115	TCEA1
chr8	54879115	TCEA1
chr8	54899528	TCEA1
chr8	54958937	LYPLA1
chr8	54958937	LYPLA1
chr8	54958937	LYPLA1
chr8	54967012	LYPLA1
chr8	55047780	MRPL15
chr8	55370494	SOX17
chr8	55528626	RP1
chr8	55533514	RP1
chr8	56015016	XKR4
chr8	56651319	TMEM68
chr8	56651319	TMEM68
chr8	56673331	TMEM68
chr8	56685790	TGS1
chr8	56685790	TGS1
chr8	56792385	LYN
chr8	56792385	LYN
chr8	56980738	RPS20
chr8	56985367	RPS20
chr8	57025500	MOS
chr8	57073467	PLAG1
chr8	57073467	PLAG1
chr8	57073467	PLAG1
chr8	57073467	PLAG1
chr8	57078801	PLAG1
chr8	57124314	CHCHD7
chr8	57124314	CHCHD7
chr8	57124314	CHCHD7
chr8	57124314	CHCHD7
chr8	57124314	CHCHD7
chr8	57124314	CHCHD7
chr8	57212569	SDR16C5
chr8	57212569	SDR16C5
chr8	57212569	SDR16C5
chr8	57353512	PENK
chr8	57353512	PENK
chr8	57357803	PENK
chr8	57870487	BPNT2
chr8	58907112	FAM110B
chr8	59058789	FAM110B
chr8	59323822	UBXN2B
chr8	59402736	CYP7A1
chr8	59465727	SDCBP
chr8	59465727	SDCBP
chr8	59465727	SDCBP
chr8	59465727	SDCBP
chr8	59465727	SDCBP
chr8	59465727	SDCBP
chr8	59465727	SDCBP
chr8	59496063	NSMAF
chr8	59496063	NSMAF
chr8	59717976	TOX
chr8	61101422	CA8
chr8	61120629	CA8
chr8	61177380	CA8
chr8	61429468	RAB2A
chr8	61429468	RAB2A
chr8	61591323	CHD7
chr8	61653817	CHD7
chr8	61728945	CHD7
chr8	62200524	CLVS1
chr8	62200524	CLVS1
chr8	62200524	CLVS1
chr8	62413114	ASPH
chr8	62413114	ASPH
chr8	62475302	ASPH
chr8	62536268	ASPH
chr8	62536268	ASPH
chr8	62536268	ASPH
chr8	62536268	ASPH
chr8	62536268	ASPH
chr8	62536268	ASPH
chr8	62536268	ASPH
chr8	62575376	ASPH
chr8	62575376	ASPH
chr8	62587818	ASPH
chr8	63161500	NKAIN3
chr8	63927638	GGH
chr8	63972047	TTPA
chr8	64081111	YTHDF3
chr8	64081111	YTHDF3
chr8	64081111	YTHDF3
chr8	64081111	YTHDF3
chr8	64081111	YTHDF3
chr8	64081185	YTHDF3
chr8	64081561	YTHDF3
chr8	64081561	YTHDF3
chr8	65492794	BHLHE22
chr8	65508528	CYP7B1
chr8	66514690	ARMC1
chr8	66514690	ARMC1
chr8	66556887	MTFR1
chr8	66556887	MTFR1
chr8	66582107	MTFR1
chr8	66626568	PDE7A
chr8	66626568	PDE7A
chr8	66634051	PDE7A
chr8	66933790	DNAJC5B
chr8	66933790	DNAJC5B
chr8	67039277	TRIM55
chr8	67039277	TRIM55
chr8	67039277	TRIM55
chr8	67039277	TRIM55
chr8	67088611	CRH
chr8	67089121	CRH
chr8	67341262	RRS1
chr8	67344717	ADHFE1
chr8	67344717	ADHFE1
chr8	67344717	ADHFE1
chr8	67344717	ADHFE1
chr8	67344717	ADHFE1
chr8	67344717	ADHFE1
chr8	67344717	ADHFE1
chr8	67344717	ADHFE1
chr8	67405490	VXN
chr8	67405490	VXN
chr8	67405490	VXN
chr8	67422323	VXN
chr8	67474409	MYBL1
chr8	67474409	MYBL1
chr8	67474409	MYBL1
chr8	67524379	MYBL1
chr8	67542487	VCPIP1
chr8	67579786	C8orf44
chr8	67579786	SGK3
chr8	67588453	C8orf44
chr8	67624652	SGK3
chr8	67687415	SGK3
chr8	67687415	SGK3
chr8	67782983	MCMDC2
chr8	67782983	MCMDC2
chr8	67782983	MCMDC2
chr8	67782983	MCMDC2
chr8	67782983	MCMDC2
chr8	67783736	MCMDC2
chr8	67858735	TCF24
chr8	67900366	PPP1R42
chr8	67955314	COPS5
chr8	67955314	COPS5
chr8	67955314	COPS5
chr8	67958046	COPS5
chr8	67963364	COPS5
chr8	67976602	CSPP1
chr8	67976602	CSPP1
chr8	67976602	CSPP1
chr8	67976602	CSPP1
chr8	67996082	CSPP1
chr8	68076625	CSPP1
chr8	68085746	ARFGEF1
chr8	68109883	ARFGEF1
chr8	68109883	ARFGEF1
chr8	68109883	ARFGEF1
chr8	68109908	ARFGEF1
chr8	68334404	CPA6
chr8	68334404	CPA6
chr8	68395516	CPA6
chr8	68864602	PREX2
chr8	68864602	PREX2
chr8	68864602	PREX2
chr8	69242956	C8orf34
chr8	69242956	C8orf34
chr8	69242956	C8orf34
chr8	69350147	C8orf34
chr8	70378858	SULF1
chr8	70378858	SULF1
chr8	70378858	SULF1
chr8	70405027	SULF1
chr8	70405027	SULF1
chr8	70505144	SULF1
chr8	70540006	SULF1
chr8	70549838	SULF1
chr8	70584567	SLCO5A1
chr8	70584567	SLCO5A1
chr8	70584567	SLCO5A1
chr8	70584567	SLCO5A1
chr8	70617126	SLCO5A1
chr8	70963885	PRDM14
chr8	71024266	NCOA2
chr8	71024266	NCOA2
chr8	71485452	TRAM1
chr8	71485452	TRAM1
chr8	71549500	LACTB2
chr8	71581599	XKR9
chr8	71581599	XKR9
chr8	71581599	XKR9
chr8	72109667	EYA1
chr8	72109667	EYA1
chr8	72109667	EYA1
chr8	72109667	EYA1
chr8	72109667	EYA1
chr8	72109667	EYA1
chr8	72109667	EYA1
chr8	72315674	EYA1
chr8	72753776	MSC
chr8	72933485	TRPA1
chr8	73449625	KCNB2
chr8	73921096	TERF1
chr8	73921096	TERF1
chr8	73921096	TERF1
chr8	73976777	SBSPON
chr8	74153658	C8orf89
chr8	74153658	C8orf89
chr8	74153658	C8orf89
chr8	74202873	RPL7
chr8	74206836	RDH10
chr8	74209338	RDH10
chr8	74332603	STAU2
chr8	74332603	STAU2
chr8	74332603	STAU2
chr8	74332603	STAU2
chr8	74461836	STAU2
chr8	74461836	STAU2
chr8	74461836	STAU2
chr8	74461836	STAU2
chr8	74461836	STAU2
chr8	74464246	STAU2
chr8	74564501	STAU2
chr8	74564501	STAU2
chr8	74692331	UBE2W
chr8	74698454	UBE2W
chr8	74698454	UBE2W
chr8	74698454	UBE2W
chr8	74698454	UBE2W
chr8	74698454	UBE2W
chr8	74857372	ELOC
chr8	74857372	ELOC
chr8	74857372	ELOC
chr8	74857372	ELOC
chr8	74857372	ELOC
chr8	74857372	ELOC
chr8	74857372	ELOC
chr8	74857372	ELOC
chr8	74857372	ELOC
chr8	74888376	TMEM70
chr8	74888376	TMEM70
chr8	74888376	TMEM70
chr8	74903563	LY96
chr8	74903563	LY96
chr8	75146938	JPH1
chr8	75146938	JPH1
chr8	75149442	JPH1
chr8	75262617	GDAP1
chr8	75262617	GDAP1
chr8	75262617	GDAP1
chr8	75736771	PI15
chr8	75737020	PI15
chr8	75896707	CRISPLD1
chr8	75912400	CRISPLD1
chr8	75912400	CRISPLD1
chr8	76320182	HNF4G
chr8	76320270	HNF4G
chr8	76452202	HNF4G
chr8	77593514	ZFHX4
chr8	77593514	ZFHX4
chr8	77616277	ZFHX4
chr8	77892493	PEX2
